sample_id,source,architecture,workload,N,shape,split_role
synthetic_standard_multihotspot_32_00102,synthetic,standard,multihotspot,32,32x32,synthetic_val
synthetic_standard_multihotspot_32_00103,synthetic,standard,multihotspot,32,32x32,synthetic_train
synthetic_standard_checkerboard_32_00104,synthetic,standard,checkerboard,32,32x32,synthetic_train
synthetic_standard_checkerboard_32_00105,synthetic,standard,checkerboard,32,32x32,synthetic_train
synthetic_standard_stripes_32_00106,synthetic,standard,stripes,32,32x32,synthetic_train
synthetic_standard_checkerboard_32_00107,synthetic,standard,checkerboard,32,32x32,synthetic_val
synthetic_standard_stripes_32_00108,synthetic,standard,stripes,32,32x32,synthetic_train
synthetic_standard_multihotspot_32_00109,synthetic,standard,multihotspot,32,32x32,synthetic_train
synthetic_standard_quadrant_32_00110,synthetic,standard,quadrant,32,32x32,synthetic_train
synthetic_standard_hotspot_32_00111,synthetic,standard,hotspot,32,32x32,synthetic_test
synthetic_standard_uniform_32_00112,synthetic,standard,uniform,32,32x32,synthetic_train
synthetic_standard_quadrant_32_00113,synthetic,standard,quadrant,32,32x32,synthetic_train
synthetic_standard_stripes_32_00114,synthetic,standard,stripes,32,32x32,synthetic_test
synthetic_standard_uniform_32_00115,synthetic,standard,uniform,32,32x32,synthetic_train
synthetic_standard_multihotspot_32_00116,synthetic,standard,multihotspot,32,32x32,synthetic_val
synthetic_standard_stripes_32_00117,synthetic,standard,stripes,32,32x32,synthetic_train
synthetic_standard_uniform_32_00118,synthetic,standard,uniform,32,32x32,synthetic_val
synthetic_standard_hotspot_32_00119,synthetic,standard,hotspot,32,32x32,synthetic_train
synthetic_standard_hotspot_32_00120,synthetic,standard,hotspot,32,32x32,synthetic_train
synthetic_standard_multihotspot_32_00121,synthetic,standard,multihotspot,32,32x32,synthetic_test
synthetic_standard_checkerboard_32_00122,synthetic,standard,checkerboard,32,32x32,synthetic_train
synthetic_standard_stripes_32_00123,synthetic,standard,stripes,32,32x32,synthetic_train
synthetic_standard_checkerboard_32_00124,synthetic,standard,checkerboard,32,32x32,synthetic_train
synthetic_standard_uniform_32_00125,synthetic,standard,uniform,32,32x32,synthetic_train
synthetic_standard_uniform_32_00126,synthetic,standard,uniform,32,32x32,synthetic_train
synthetic_standard_hotspot_32_00127,synthetic,standard,hotspot,32,32x32,synthetic_train
synthetic_standard_multihotspot_32_00128,synthetic,standard,multihotspot,32,32x32,synthetic_train
synthetic_standard_hotspot_32_00129,synthetic,standard,hotspot,32,32x32,synthetic_train
synthetic_standard_quadrant_32_00130,synthetic,standard,quadrant,32,32x32,synthetic_train
synthetic_standard_stripes_32_00131,synthetic,standard,stripes,32,32x32,synthetic_train
synthetic_standard_checkerboard_32_00132,synthetic,standard,checkerboard,32,32x32,synthetic_train
synthetic_standard_hotspot_32_00133,synthetic,standard,hotspot,32,32x32,synthetic_train
synthetic_standard_uniform_32_00134,synthetic,standard,uniform,32,32x32,synthetic_train
synthetic_standard_hotspot_32_00135,synthetic,standard,hotspot,32,32x32,synthetic_train
synthetic_standard_multihotspot_32_00136,synthetic,standard,multihotspot,32,32x32,synthetic_train
synthetic_standard_hotspot_32_00137,synthetic,standard,hotspot,32,32x32,synthetic_train
synthetic_standard_checkerboard_32_00138,synthetic,standard,checkerboard,32,32x32,synthetic_train
synthetic_standard_checkerboard_32_00139,synthetic,standard,checkerboard,32,32x32,synthetic_test
synthetic_standard_quadrant_32_00140,synthetic,standard,quadrant,32,32x32,synthetic_train
synthetic_standard_hotspot_32_00141,synthetic,standard,hotspot,32,32x32,synthetic_train
synthetic_standard_hotspot_32_00142,synthetic,standard,hotspot,32,32x32,synthetic_train
synthetic_standard_checkerboard_32_00143,synthetic,standard,checkerboard,32,32x32,synthetic_val
synthetic_standard_quadrant_32_00144,synthetic,standard,quadrant,32,32x32,synthetic_test
synthetic_standard_checkerboard_32_00145,synthetic,standard,checkerboard,32,32x32,synthetic_train
synthetic_standard_uniform_32_00146,synthetic,standard,uniform,32,32x32,synthetic_val
synthetic_standard_quadrant_32_00147,synthetic,standard,quadrant,32,32x32,synthetic_train
synthetic_standard_stripes_32_00148,synthetic,standard,stripes,32,32x32,synthetic_train
synthetic_standard_hotspot_32_00149,synthetic,standard,hotspot,32,32x32,synthetic_train
synthetic_standard_checkerboard_32_00150,synthetic,standard,checkerboard,32,32x32,synthetic_train
synthetic_standard_hotspot_32_00151,synthetic,standard,hotspot,32,32x32,synthetic_train
synthetic_standard_quadrant_32_00152,synthetic,standard,quadrant,32,32x32,synthetic_train
synthetic_standard_quadrant_32_00153,synthetic,standard,quadrant,32,32x32,synthetic_test
synthetic_standard_hotspot_32_00154,synthetic,standard,hotspot,32,32x32,synthetic_train
synthetic_standard_multihotspot_32_00155,synthetic,standard,multihotspot,32,32x32,synthetic_train
synthetic_standard_checkerboard_32_00156,synthetic,standard,checkerboard,32,32x32,synthetic_val
synthetic_standard_multihotspot_32_00157,synthetic,standard,multihotspot,32,32x32,synthetic_test
synthetic_standard_checkerboard_32_00158,synthetic,standard,checkerboard,32,32x32,synthetic_train
synthetic_standard_uniform_32_00159,synthetic,standard,uniform,32,32x32,synthetic_test
synthetic_standard_hotspot_32_00160,synthetic,standard,hotspot,32,32x32,synthetic_train
synthetic_standard_multihotspot_32_00161,synthetic,standard,multihotspot,32,32x32,synthetic_train
synthetic_standard_checkerboard_32_00162,synthetic,standard,checkerboard,32,32x32,synthetic_train
synthetic_standard_multihotspot_32_00163,synthetic,standard,multihotspot,32,32x32,synthetic_train
synthetic_standard_quadrant_32_00164,synthetic,standard,quadrant,32,32x32,synthetic_train
synthetic_standard_hotspot_32_00165,synthetic,standard,hotspot,32,32x32,synthetic_test
synthetic_standard_uniform_32_00166,synthetic,standard,uniform,32,32x32,synthetic_train
synthetic_standard_multihotspot_32_00167,synthetic,standard,multihotspot,32,32x32,synthetic_train
synthetic_standard_quadrant_32_00168,synthetic,standard,quadrant,32,32x32,synthetic_train
synthetic_standard_hotspot_32_00169,synthetic,standard,hotspot,32,32x32,synthetic_train
synthetic_standard_checkerboard_32_00170,synthetic,standard,checkerboard,32,32x32,synthetic_test
synthetic_standard_checkerboard_32_00171,synthetic,standard,checkerboard,32,32x32,synthetic_train
synthetic_standard_multihotspot_32_00172,synthetic,standard,multihotspot,32,32x32,synthetic_train
synthetic_standard_multihotspot_32_00173,synthetic,standard,multihotspot,32,32x32,synthetic_train
synthetic_standard_uniform_32_00174,synthetic,standard,uniform,32,32x32,synthetic_test
synthetic_standard_checkerboard_32_00175,synthetic,standard,checkerboard,32,32x32,synthetic_test
synthetic_standard_hotspot_32_00176,synthetic,standard,hotspot,32,32x32,synthetic_val
synthetic_standard_multihotspot_32_00177,synthetic,standard,multihotspot,32,32x32,synthetic_train
synthetic_standard_hotspot_32_00178,synthetic,standard,hotspot,32,32x32,synthetic_train
synthetic_standard_stripes_32_00179,synthetic,standard,stripes,32,32x32,synthetic_test
synthetic_standard_uniform_32_00180,synthetic,standard,uniform,32,32x32,synthetic_test
synthetic_standard_uniform_32_00181,synthetic,standard,uniform,32,32x32,synthetic_val
synthetic_standard_multihotspot_32_00182,synthetic,standard,multihotspot,32,32x32,synthetic_test
synthetic_standard_hotspot_32_00183,synthetic,standard,hotspot,32,32x32,synthetic_train
synthetic_standard_stripes_32_00184,synthetic,standard,stripes,32,32x32,synthetic_train
synthetic_standard_uniform_32_00185,synthetic,standard,uniform,32,32x32,synthetic_train
synthetic_standard_hotspot_32_00186,synthetic,standard,hotspot,32,32x32,synthetic_val
synthetic_standard_quadrant_32_00187,synthetic,standard,quadrant,32,32x32,synthetic_train
synthetic_standard_hotspot_32_00188,synthetic,standard,hotspot,32,32x32,synthetic_train
synthetic_standard_quadrant_32_00189,synthetic,standard,quadrant,32,32x32,synthetic_val
synthetic_standard_uniform_32_00190,synthetic,standard,uniform,32,32x32,synthetic_test
synthetic_standard_stripes_32_00191,synthetic,standard,stripes,32,32x32,synthetic_train
synthetic_standard_stripes_32_00192,synthetic,standard,stripes,32,32x32,synthetic_train
synthetic_standard_hotspot_32_00193,synthetic,standard,hotspot,32,32x32,synthetic_test
synthetic_standard_stripes_32_00194,synthetic,standard,stripes,32,32x32,synthetic_train
synthetic_standard_stripes_32_00195,synthetic,standard,stripes,32,32x32,synthetic_test
synthetic_standard_stripes_32_00196,synthetic,standard,stripes,32,32x32,synthetic_train
synthetic_standard_quadrant_32_00197,synthetic,standard,quadrant,32,32x32,synthetic_val
synthetic_standard_quadrant_32_00198,synthetic,standard,quadrant,32,32x32,synthetic_train
synthetic_standard_quadrant_32_00199,synthetic,standard,quadrant,32,32x32,synthetic_test
synthetic_standard_quadrant_32_00200,synthetic,standard,quadrant,32,32x32,synthetic_train
synthetic_standard_stripes_32_00201,synthetic,standard,stripes,32,32x32,synthetic_test
synthetic_standard_checkerboard_32_00202,synthetic,standard,checkerboard,32,32x32,synthetic_test
synthetic_standard_quadrant_32_00203,synthetic,standard,quadrant,32,32x32,synthetic_train
synthetic_standard_stripes_32_00204,synthetic,standard,stripes,32,32x32,synthetic_train
synthetic_standard_uniform_32_00205,synthetic,standard,uniform,32,32x32,synthetic_val
synthetic_standard_checkerboard_32_00206,synthetic,standard,checkerboard,32,32x32,synthetic_train
synthetic_standard_quadrant_32_00207,synthetic,standard,quadrant,32,32x32,synthetic_train
synthetic_standard_hotspot_32_00208,synthetic,standard,hotspot,32,32x32,synthetic_train
synthetic_standard_stripes_32_00209,synthetic,standard,stripes,32,32x32,synthetic_train
synthetic_standard_checkerboard_32_00210,synthetic,standard,checkerboard,32,32x32,synthetic_train
synthetic_standard_hotspot_32_00211,synthetic,standard,hotspot,32,32x32,synthetic_train
synthetic_standard_hotspot_32_00212,synthetic,standard,hotspot,32,32x32,synthetic_train
synthetic_standard_stripes_32_00213,synthetic,standard,stripes,32,32x32,synthetic_test
synthetic_standard_multihotspot_32_00214,synthetic,standard,multihotspot,32,32x32,synthetic_val
synthetic_standard_hotspot_32_00215,synthetic,standard,hotspot,32,32x32,synthetic_train
synthetic_standard_hotspot_32_00216,synthetic,standard,hotspot,32,32x32,synthetic_train
synthetic_standard_stripes_32_00217,synthetic,standard,stripes,32,32x32,synthetic_test
synthetic_standard_multihotspot_32_00218,synthetic,standard,multihotspot,32,32x32,synthetic_train
synthetic_standard_stripes_32_00219,synthetic,standard,stripes,32,32x32,synthetic_train
synthetic_standard_uniform_32_00220,synthetic,standard,uniform,32,32x32,synthetic_test
synthetic_standard_checkerboard_32_00221,synthetic,standard,checkerboard,32,32x32,synthetic_train
synthetic_standard_multihotspot_32_00222,synthetic,standard,multihotspot,32,32x32,synthetic_test
synthetic_standard_hotspot_32_00223,synthetic,standard,hotspot,32,32x32,synthetic_train
synthetic_standard_hotspot_32_00224,synthetic,standard,hotspot,32,32x32,synthetic_train
synthetic_standard_uniform_32_00225,synthetic,standard,uniform,32,32x32,synthetic_train
synthetic_standard_quadrant_32_00226,synthetic,standard,quadrant,32,32x32,synthetic_train
synthetic_standard_checkerboard_32_00227,synthetic,standard,checkerboard,32,32x32,synthetic_train
synthetic_standard_hotspot_32_00228,synthetic,standard,hotspot,32,32x32,synthetic_test
synthetic_standard_uniform_32_00229,synthetic,standard,uniform,32,32x32,synthetic_train
synthetic_standard_multihotspot_32_00230,synthetic,standard,multihotspot,32,32x32,synthetic_val
synthetic_standard_checkerboard_32_00231,synthetic,standard,checkerboard,32,32x32,synthetic_test
synthetic_standard_uniform_32_00232,synthetic,standard,uniform,32,32x32,synthetic_train
synthetic_standard_multihotspot_32_00233,synthetic,standard,multihotspot,32,32x32,synthetic_test
synthetic_standard_hotspot_32_00234,synthetic,standard,hotspot,32,32x32,synthetic_train
synthetic_standard_uniform_32_00235,synthetic,standard,uniform,32,32x32,synthetic_train
synthetic_standard_hotspot_32_00236,synthetic,standard,hotspot,32,32x32,synthetic_train
synthetic_standard_uniform_32_00237,synthetic,standard,uniform,32,32x32,synthetic_train
synthetic_standard_hotspot_32_00238,synthetic,standard,hotspot,32,32x32,synthetic_test
synthetic_standard_stripes_32_00239,synthetic,standard,stripes,32,32x32,synthetic_train
synthetic_standard_multihotspot_32_00240,synthetic,standard,multihotspot,32,32x32,synthetic_train
synthetic_standard_hotspot_32_00241,synthetic,standard,hotspot,32,32x32,synthetic_test
synthetic_standard_hotspot_32_00242,synthetic,standard,hotspot,32,32x32,synthetic_train
synthetic_standard_uniform_32_00243,synthetic,standard,uniform,32,32x32,synthetic_train
synthetic_standard_stripes_32_00244,synthetic,standard,stripes,32,32x32,synthetic_train
synthetic_standard_checkerboard_32_00245,synthetic,standard,checkerboard,32,32x32,synthetic_train
synthetic_standard_checkerboard_32_00246,synthetic,standard,checkerboard,32,32x32,synthetic_train
synthetic_standard_hotspot_32_00247,synthetic,standard,hotspot,32,32x32,synthetic_train
synthetic_standard_uniform_32_00248,synthetic,standard,uniform,32,32x32,synthetic_train
synthetic_standard_uniform_32_00249,synthetic,standard,uniform,32,32x32,synthetic_train
synthetic_systolic_uniform_32_00000,synthetic,systolic,uniform,32,32x32,synthetic_train
synthetic_systolic_hotspot_32_00001,synthetic,systolic,hotspot,32,32x32,synthetic_train
synthetic_systolic_hotspot_32_00002,synthetic,systolic,hotspot,32,32x32,synthetic_test
synthetic_systolic_uniform_32_00003,synthetic,systolic,uniform,32,32x32,synthetic_train
synthetic_systolic_wavefront_32_00004,synthetic,systolic,wavefront,32,32x32,synthetic_test
synthetic_systolic_checkerboard_32_00005,synthetic,systolic,checkerboard,32,32x32,synthetic_train
synthetic_systolic_checkerboard_32_00006,synthetic,systolic,checkerboard,32,32x32,synthetic_train
synthetic_systolic_banded_32_00007,synthetic,systolic,banded,32,32x32,synthetic_val
synthetic_systolic_checkerboard_32_00008,synthetic,systolic,checkerboard,32,32x32,synthetic_train
synthetic_systolic_hotspot_32_00009,synthetic,systolic,hotspot,32,32x32,synthetic_train
synthetic_systolic_uniform_32_00010,synthetic,systolic,uniform,32,32x32,synthetic_train
synthetic_systolic_hotspot_32_00011,synthetic,systolic,hotspot,32,32x32,synthetic_train
synthetic_systolic_checkerboard_32_00012,synthetic,systolic,checkerboard,32,32x32,synthetic_train
synthetic_systolic_banded_32_00013,synthetic,systolic,banded,32,32x32,synthetic_train
synthetic_systolic_uniform_32_00014,synthetic,systolic,uniform,32,32x32,synthetic_val
synthetic_systolic_uniform_32_00015,synthetic,systolic,uniform,32,32x32,synthetic_train
synthetic_systolic_banded_32_00016,synthetic,systolic,banded,32,32x32,synthetic_train
synthetic_systolic_wavefront_32_00017,synthetic,systolic,wavefront,32,32x32,synthetic_test
synthetic_systolic_uniform_32_00018,synthetic,systolic,uniform,32,32x32,synthetic_train
synthetic_systolic_wavefront_32_00019,synthetic,systolic,wavefront,32,32x32,synthetic_train
synthetic_systolic_banded_32_00020,synthetic,systolic,banded,32,32x32,synthetic_val
synthetic_systolic_banded_32_00021,synthetic,systolic,banded,32,32x32,synthetic_test
synthetic_systolic_uniform_32_00022,synthetic,systolic,uniform,32,32x32,synthetic_train
synthetic_systolic_checkerboard_32_00023,synthetic,systolic,checkerboard,32,32x32,synthetic_train
synthetic_systolic_uniform_32_00024,synthetic,systolic,uniform,32,32x32,synthetic_train
synthetic_systolic_banded_32_00025,synthetic,systolic,banded,32,32x32,synthetic_test
synthetic_systolic_hotspot_32_00026,synthetic,systolic,hotspot,32,32x32,synthetic_train
synthetic_systolic_checkerboard_32_00027,synthetic,systolic,checkerboard,32,32x32,synthetic_train
synthetic_systolic_checkerboard_32_00028,synthetic,systolic,checkerboard,32,32x32,synthetic_test
synthetic_systolic_hotspot_32_00029,synthetic,systolic,hotspot,32,32x32,synthetic_train
synthetic_systolic_hotspot_32_00030,synthetic,systolic,hotspot,32,32x32,synthetic_train
synthetic_systolic_hotspot_32_00031,synthetic,systolic,hotspot,32,32x32,synthetic_train
synthetic_systolic_uniform_32_00032,synthetic,systolic,uniform,32,32x32,synthetic_train
synthetic_systolic_uniform_32_00033,synthetic,systolic,uniform,32,32x32,synthetic_train
synthetic_systolic_hotspot_32_00034,synthetic,systolic,hotspot,32,32x32,synthetic_train
synthetic_systolic_uniform_32_00035,synthetic,systolic,uniform,32,32x32,synthetic_test
synthetic_systolic_uniform_32_00036,synthetic,systolic,uniform,32,32x32,synthetic_val
synthetic_systolic_checkerboard_32_00037,synthetic,systolic,checkerboard,32,32x32,synthetic_train
synthetic_systolic_uniform_32_00038,synthetic,systolic,uniform,32,32x32,synthetic_test
synthetic_systolic_hotspot_32_00039,synthetic,systolic,hotspot,32,32x32,synthetic_train
